"Campus","NombreCentro","Centro","Dirección","Recurso","TipoCentro","FechaInicioLectura","FechaFinLectura","FechaEmisionFactura","ConsumoP1","ConsumoP2","ConsumoP3","ConsumoP4","ConsumoP5","ConsumoP6","ConsumoTotal","AñoFinLectura"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","4/1/2015 0:00","4/30/2015 0:00","4/30/2015 0:00","0","0","0","0","107378","48391","155769","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","4/1/2015 0:00","4/30/2015 0:00","4/30/2015 0:00","0","0","0","0","84174","82187","166361","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","3/1/2015 0:00","3/31/2015 0:00","3/31/2015 0:00","0","0","33150","81431","0","53110","167691","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","3/1/2015 0:00","3/31/2015 0:00","3/31/2015 0:00","0","0","35019","60494","0","92111","187624","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","2/1/2015 0:00","2/28/2015 0:00","2/28/2015 0:00","50072","77870","0","0","0","49066","177008","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","2/1/2015 0:00","2/28/2015 0:00","2/28/2015 0:00","35652","56992","0","0","0","84493","177137","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","1/1/2015 0:00","1/31/2015 0:00","1/31/2015 0:00","43266","68479","0","0","0","53742","165487","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","1/1/2015 0:00","1/31/2015 0:00","1/31/2015 0:00","38773","61808","0","0","0","100821","201402","2015"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","12/1/2014 0:00","12/31/2014 0:00","12/31/2014 0:00","42016","65273","0","0","0","50595","157884","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","12/1/2014 0:00","12/31/2014 0:00","12/31/2014 0:00","34990","54981","0","0","0","88646","178617","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","11/1/2014 0:00","11/30/2014 0:00","11/30/2014 0:00","0","0","34996","82376","0","51051","168423","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","11/1/2014 0:00","11/30/2014 0:00","11/30/2014 0:00","0","0","33407","55885","0","86029","175321","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","10/1/2014 0:00","10/31/2014 0:00","10/31/2014 0:00","0","0","0","0","131012","47755","178767","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","10/1/2014 0:00","10/31/2014 0:00","10/31/2014 0:00","0","0","0","0","94172","84259","178431","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","9/1/2014 0:00","9/30/2014 0:00","9/30/2014 0:00","0","0","84390","75667","0","52622","212679","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","9/1/2014 0:00","9/30/2014 0:00","9/30/2014 0:00","0","0","33818","57352","0","77482","168652","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","8/1/2014 0:00","8/31/2014 0:00","8/31/2014 0:00","0","0","0","0","0","142139","142139","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","8/1/2014 0:00","8/31/2014 0:00","8/31/2014 0:00","0","0","0","0","0","147074","147074","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","7/1/2014 0:00","7/31/2014 0:00","7/31/2014 0:00","119598","52207","0","0","0","57415","229220","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","7/1/2014 0:00","7/31/2014 0:00","7/31/2014 0:00","46625","41868","0","0","0","74239","162732","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","6/1/2014 0:00","6/30/2014 0:00","6/30/2014 0:00","49083","20476","31348","30229","0","57605","188741","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","6/1/2014 0:00","6/30/2014 0:00","6/30/2014 0:00","19815","18537","13437","22852","0","77649","152290","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","5/1/2014 0:00","5/31/2014 0:00","5/31/2014 0:00","0","0","0","0","102948","56766","159714","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","5/1/2014 0:00","5/31/2014 0:00","5/31/2014 0:00","0","0","0","0","70821","78343","149164","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","4/1/2014 0:00","4/30/2014 0:00","4/30/2014 0:00","0","0","0","0","99789","49492","149281","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","4/1/2014 0:00","4/30/2014 0:00","4/30/2014 0:00","0","0","0","0","72681","76661","149342","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","3/1/2014 0:00","3/31/2014 0:00","3/31/2014 0:00","0","0","36145","88669","0","56972","181786","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","3/1/2014 0:00","3/31/2014 0:00","3/31/2014 0:00","0","0","29199","51431","0","91556","172186","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","2/1/2014 0:00","2/28/2014 0:00","2/28/2014 0:00","52958","80168","0","0","0","51931","185057","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","2/1/2014 0:00","2/28/2014 0:00","2/28/2014 0:00","33236","53746","0","0","0","85796","172778","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","1/1/2014 0:00","1/31/2014 0:00","1/31/2014 0:00","51001","77759","0","0","0","55790","184550","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","1/1/2014 0:00","1/31/2014 0:00","1/31/2014 0:00","35297","57592","0","0","0","95265","188154","2014"
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","","","2/6/2012 0:00","0","0","0","0","0","0","0",""
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","","","2/6/2012 0:00","0","0","0","0","0","0","0",""
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","","","2/6/2012 0:00","0","0","0","0","0","0","0",""
"Montegancedo","Centros Campus Montegancedo","103"," Avda. de Montepríncipe, 28223 Madrid","Electricidad","Otros consumos","","","2/6/2012 0:00","0","0","0","0","0","0","0",""
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","9/1/2020 0:00","9/30/2020 0:00","11/6/2020 0:00","","","","","","","28295","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","10/1/2020 0:00","10/31/2020 0:00","11/6/2020 0:00","","","","","","","20946","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","7/1/2020 0:00","7/31/2020 0:00","9/15/2020 0:00","","","","","","","38883","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","8/1/2020 0:00","8/31/2020 0:00","9/15/2020 0:00","","","","","","","27059","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","6/1/2020 0:00","6/30/2020 0:00","7/8/2020 0:00","","","","","","","22621","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","5/1/2020 0:00","5/31/2020 0:00","6/29/2020 0:00","","","","","","","6902","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","4/1/2020 0:00","4/30/2020 0:00","5/26/2020 0:00","","","","","","","8797","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","3/1/2020 0:00","3/31/2020 0:00","4/20/2020 0:00","","","","","","","21821","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","2/1/2020 0:00","2/29/2020 0:00","3/23/2020 0:00","","","","","","","40008","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","1/1/2020 0:00","1/31/2020 0:00","2/11/2020 0:00","","","","","","","49086","2020"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","12/1/2019 0:00","12/31/2019 0:00","1/13/2020 0:00","","","","","","","37544","2019"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","11/1/2019 0:00","11/30/2019 0:00","12/11/2019 0:00","","","","","","","36917","2019"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","10/1/2019 0:00","10/31/2019 0:00","11/15/2019 0:00","","","","","","","27192","2019"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","9/1/2019 0:00","9/30/2019 0:00","11/8/2019 0:00","","","","","","","30305","2019"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","8/1/2019 0:00","8/31/2019 0:00","10/8/2019 0:00","","","","","","","30124","2019"
"Campus Sur","Centros Campus Sur","102","40,389259, -3,628492","Electricidad","Otros consumos","7/13/2019 0:00","7/31/2019 0:00","9/12/2019 0:00","","","","","","","24839","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/14/2020 0:00","6/15/2020 0:00","6/16/2020 0:00","","","","","","","137","2020"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/14/2020 0:00","6/15/2020 0:00","6/16/2020 0:00","","","","","","","0","2020"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/13/2020 0:00","4/14/2020 0:00","4/17/2020 0:00","","","","","","","117","2020"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/13/2020 0:00","4/14/2020 0:00","4/17/2020 0:00","","","","","","","1.5596","2020"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/11/2019 0:00","2/13/2020 0:00","2/14/2020 0:00","","","","","","","92","2020"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/11/2019 0:00","2/13/2020 0:00","2/14/2020 0:00","","","","","","","0","2020"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/10/2019 0:00","12/11/2019 0:00","12/12/2019 0:00","","","","","","","107","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/10/2019 0:00","12/11/2019 0:00","12/12/2019 0:00","","","","","","","0","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","8/12/2019 0:00","10/10/2019 0:00","10/11/2019 0:00","","","","","","","151","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","8/12/2019 0:00","10/10/2019 0:00","10/11/2019 0:00","","","","","","","0","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","6/14/2019 0:00","8/12/2019 0:00","8/13/2019 0:00","","","","","","","297","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","6/14/2019 0:00","8/12/2019 0:00","8/13/2019 0:00","","","","","","","0","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/11/2019 0:00","6/14/2019 0:00","6/17/2019 0:00","","","","","","","110","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/11/2019 0:00","6/14/2019 0:00","6/17/2019 0:00","","","","","","","0","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/13/2019 0:00","4/11/2019 0:00","4/12/2019 0:00","","","","","","","99","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/13/2019 0:00","4/11/2019 0:00","4/12/2019 0:00","","","","","","","0.2228","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/11/2018 0:00","2/13/2019 0:00","2/14/2019 0:00","","","","","","","117","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/11/2018 0:00","2/13/2019 0:00","2/14/2019 0:00","","","","","","","1.5596","2019"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/9/2018 0:00","12/11/2018 0:00","12/12/2018 0:00","","","","","","","157","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/9/2018 0:00","12/11/2018 0:00","12/12/2018 0:00","","","","","","","0","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","8/10/2018 0:00","10/9/2018 0:00","10/11/2018 0:00","","","","","","","0","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","8/10/2018 0:00","10/9/2018 0:00","10/10/2018 0:00","","","","","","","193","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","6/14/2018 0:00","8/10/2018 0:00","8/13/2018 0:00","","","","","","","175","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","6/14/2018 0:00","8/10/2018 0:00","8/13/2018 0:00","","","","","","","0.2228","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/12/2018 0:00","6/14/2018 0:00","6/15/2018 0:00","","","","","","","171","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/12/2018 0:00","6/14/2018 0:00","6/15/2018 0:00","","","","","","","0","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/12/2018 0:00","4/12/2018 0:00","4/13/2018 0:00","","","","","","","125","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/12/2018 0:00","4/12/2018 0:00","4/13/2018 0:00","","","","","","","2.8964","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/13/2017 0:00","2/12/2018 0:00","2/13/2018 0:00","","","","","","","131","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/13/2017 0:00","2/12/2018 0:00","2/13/2018 0:00","","","","","","","0","2018"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/10/2017 0:00","12/13/2017 0:00","12/14/2017 0:00","","","","","","","168","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/10/2017 0:00","12/13/2017 0:00","12/14/2017 0:00","","","","","","","0","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","8/11/2017 0:00","10/10/2017 0:00","10/11/2017 0:00","","","","","","","193","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","8/11/2017 0:00","10/10/2017 0:00","10/11/2017 0:00","","","","","","","0","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","6/15/2017 0:00","8/11/2017 0:00","8/14/2017 0:00","","","","","","","195","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","6/15/2017 0:00","8/11/2017 0:00","8/14/2017 0:00","","","","","","","3.5648","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/12/2017 0:00","6/15/2017 0:00","6/16/2017 0:00","","","","","","","174","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","4/12/2017 0:00","6/15/2017 0:00","6/16/2017 0:00","","","","","","","0","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/13/2017 0:00","4/12/2017 0:00","4/17/2017 0:00","","","","","","","164","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","2/13/2017 0:00","4/12/2017 0:00","4/17/2017 0:00","","","","","","","0","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/14/2016 0:00","2/13/2017 0:00","2/14/2017 0:00","","","","","","","330","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","12/14/2016 0:00","2/13/2017 0:00","2/14/2017 0:00","","","","","","","0","2017"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/11/2016 0:00","12/14/2016 0:00","12/15/2016 0:00","","","","","","","245","2016"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","10/11/2016 0:00","12/14/2016 0:00","12/15/2016 0:00","","","","","","","0","2016"
"Montegancedo","CESVIMA","12","40,404516, -3,834607","Agua","Invesigación","8/12/2016 0:00","10/11/2016 0:00","10/13/2016 0:00","","","","","","","224","2016"
